date,open,close,high,low,volume
2024-04-01,9194.8,9042.15,9211.6,9013.1,419820
2024-04-02,9150.0,9276.1,9357.95,9139.5,803845
2024-04-03,9248.95,9080.45,9248.95,9065.2,453210
2024-04-04,9139.0,9146.15,9181.75,8988.05,617929
2024-04-05,9130.0,9009.5,9130.0,9000.5,356305
2024-04-08,9049.0,9030.5,9090.0,8951.3,376197
2024-04-09,9090.0,8978.9,9132.7,8936.4,237944
2024-04-10,9034.8,9005.55,9049.8,8901.35,319824
2024-04-12,8949.05,9064.85,9119.0,8930.0,480474
2024-04-15,9059.1,8997.05,9177.7,8945.0,386707
2024-04-16,8948.0,8919.15,9029.45,8784.1,487529
2024-04-18,8967.9,9021.3,9129.0,8950.0,819240
2024-04-19,9075.05,8804.5,9090.0,8700.05,1385007
2024-04-22,8884.0,8795.75,8884.0,8745.0,323734
2024-04-23,8845.0,8795.8,8861.5,8761.0,295346
2024-04-24,8819.9,8697.1,8869.0,8680.0,319824
2024-04-25,8697.0,8734.9,8770.0,8641.4,524667
2024-04-26,8747.3,8974.3,8994.95,8734.55,521344
2024-04-29,8974.3,8760.1,8989.8,8729.0,299443
2024-04-30,8799.4,8903.65,8966.0,8795.0,360403
2024-05-02,8944.0,9110.65,9146.45,8826.1,638239
2024-05-03,9170.0,9105.6,9258.6,9064.35,396042
2024-05-06,9120.0,9052.55,9185.75,8810.55,458431
2024-05-07,9055.15,8677.9,9074.95,8642.55,588285
2024-05-08,8651.0,8749.4,8785.35,8592.8,451581
2024-05-09,8800.0,8846.85,9007.45,8786.35,645689
2024-05-10,8950.0,8981.8,9047.95,8906.5,482797
2024-05-13,9022.9,8992.3,9025.0,8870.5,435605
2024-05-14,8952.25,9065.25,9089.0,8882.75,408162
2024-05-15,9069.0,8903.15,9125.0,8877.35,274392
2024-05-16,8950.0,8871.85,8955.55,8710.0,680474
2024-05-17,8891.0,8780.7,8958.35,8765.5,323961
2024-05-18,8815.0,8813.85,8841.5,8780.0,20151
2024-05-21,8775.0,8820.7,8860.0,8775.0,417798
2024-05-22,8850.0,8805.55,8850.0,8736.0,302838
2024-05-23,8850.0,8963.45,8985.0,8751.2,731514
2024-05-24,8980.0,8948.2,9024.0,8870.1,455920
2024-05-27,9002.0,8998.7,9069.45,8881.7,301747
2024-05-28,8998.7,8989.75,9022.25,8916.2,259094
2024-05-29,8950.0,9070.2,9139.45,8902.75,339934
2024-05-30,9068.0,8968.5,9128.9,8927.6,305109
2024-05-31,8990.0,9084.75,9125.5,8923.0,560005
2024-06-03,9180.0,9335.45,9444.0,9122.55,438422
2024-06-04,9227.0,9246.75,9372.85,8808.0,738601
2024-06-05,9241.0,9602.25,9679.0,9176.0,489543
2024-06-06,9595.3,9701.45,9740.0,9454.0,570095
2024-06-07,9643.6,9725.55,9740.1,9615.0,246783
2024-06-10,9779.0,9733.05,9924.0,9681.5,201452
2024-06-11,9740.0,9812.7,9900.0,9700.1,457442
2024-06-12,9854.0,9904.25,9944.0,9795.7,277175
2024-06-13,9904.0,9923.4,9940.0,9825.25,277783
2024-06-14,9826.0,9961.75,9995.0,9813.05,320933
2024-06-18,9922.0,9918.2,10038.8,9908.0,206100
2024-06-19,9939.5,9685.8,9948.0,9670.0,279789
2024-06-20,9692.0,9632.0,9735.9,9565.0,324597
2024-06-21,9675.0,9602.25,9728.95,9571.1,334018
2024-06-24,9580.0,9745.25,9758.95,9510.55,283754
2024-06-25,9755.0,9659.95,9825.0,9645.0,282048
2024-06-26,9659.9,9474.65,9660.3,9441.5,431217
2024-06-27,9564.65,9417.45,9564.65,9365.65,637626
2024-06-28,9465.0,9501.65,9523.7,9382.25,237516
2024-07-01,9505.0,9532.4,9693.95,9505.0,289355
2024-07-02,9520.0,9401.25,9532.4,9381.1,287884
2024-07-03,9474.0,9422.4,9554.95,9384.6,318120
2024-07-04,9479.9,9460.85,9499.0,9420.35,234656
2024-07-05,9522.0,9635.8,9660.0,9493.3,608628
2024-07-08,9640.0,9529.4,9666.15,9470.0,316215
2024-07-09,9565.0,9534.1,9565.0,9481.2,262913
2024-07-10,9550.0,9542.45,9650.0,9451.95,239607
2024-07-11,9542.45,9466.8,9569.5,9383.0,294900
2024-07-12,9499.95,9430.75,9554.35,9412.0,171581
2024-07-15,9430.75,9673.35,9738.5,9403.95,504086
2024-07-16,9715.0,9718.35,9909.95,9633.65,1041123
2024-07-18,9745.0,9626.2,9745.0,9291.5,1055384
2024-07-19,9635.0,9386.05,9675.0,9340.0,380782
2024-07-22,9350.0,9409.7,9435.0,9263.2,247040
2024-07-23,9435.0,9382.5,9508.0,8744.6,431989
2024-07-24,9360.0,9260.2,9372.7,9250.0,283213
2024-07-25,9260.0,9278.25,9309.95,9171.0,262328
2024-07-26,9319.0,9492.9,9505.0,9268.45,250956
2024-07-29,9549.2,9557.65,9621.05,9509.0,302363
2024-07-30,9550.65,9564.35,9654.0,9512.0,301885
2024-07-31,9600.0,9664.2,9680.0,9580.05,315292
2024-08-01,9844.0,9730.5,9844.0,9662.0,308658
2024-08-02,9714.8,9616.2,9730.0,9581.75,230615
2024-08-05,9396.2,9485.05,9520.0,9369.3,310757
2024-08-06,9515.25,9427.4,9620.0,9400.0,246541
2024-08-07,9570.0,9708.2,9725.0,9497.5,270583
2024-08-08,9735.0,9641.3,9777.7,9610.15,365016
2024-08-09,9761.0,9765.95,9775.0,9614.0,161640
2024-08-12,9741.0,9710.85,9750.95,9615.0,307698
2024-08-13,9700.0,9671.6,9789.85,9650.0,161706
2024-08-14,9704.0,9749.6,9785.0,9671.6,282934
2024-08-16,9788.0,9888.15,9925.0,9693.95,240190
2024-08-19,9926.95,9770.65,9944.0,9759.3,148301
2024-08-20,9772.2,9779.7,9876.65,9755.05,132844
2024-08-21,9779.1,9852.0,9869.0,9735.0,134985
2024-08-22,9900.0,9914.2,10011.0,9841.1,388874
2024-08-23,9970.0,10406.45,10444.35,9930.0,1229549
2024-08-26,10375.1,10432.55,10517.15,10339.65,309223
2024-08-27,10401.0,10501.6,10568.45,10350.0,262396
2024-08-28,10500.0,10656.75,10715.0,10461.3,338792
2024-08-29,10582.05,10807.85,10850.0,10555.4,693506
2024-08-30,10835.0,10891.55,10921.35,10705.0,498560
2024-09-02,10926.0,11126.1,11154.1,10912.15,787108
2024-09-03,11105.95,11043.65,11118.7,11015.0,217394
2024-09-04,11012.0,10963.7,11029.85,10908.9,324246
2024-09-05,10964.0,10855.75,11015.85,10825.55,297298
2024-09-06,10855.75,10830.1,10913.95,10796.25,216847
2024-09-09,10830.1,10847.6,10902.4,10780.0,193055
2024-09-10,10793.4,10987.75,11035.7,10780.05,466892
2024-09-11,11067.75,11420.75,11501.3,10986.6,1283385
2024-09-12,11480.75,11723.5,11779.25,11443.35,1409151
2024-09-13,11723.5,11737.15,11893.95,11688.4,417878
2024-09-16,11734.0,11688.35,11751.8,11640.05,172602
2024-09-17,11680.0,11950.3,11972.85,11643.1,444755
2024-09-18,11840.5,11764.65,12054.0,11740.0,446416
2024-09-19,11811.2,11868.0,12040.25,11811.2,500633
2024-09-20,11925.0,11941.7,12015.0,11868.25,772831
2024-09-23,12000.0,12338.95,12380.0,12000.0,735579
2024-09-24,12230.55,12443.65,12477.5,12230.55,503848
2024-09-25,12390.0,12397.25,12430.7,12310.0,262012
2024-09-26,12460.0,12621.65,12676.5,12391.05,641805
2024-09-27,12621.65,12666.4,12774.0,12551.6,480852
2024-09-30,12553.6,12345.95,12651.15,12281.65,479000
2024-10-01,12414.25,12157.45,12500.0,12112.1,670828
2024-10-03,11732.0,11806.45,12018.85,11700.0,670365
2024-10-04,11661.2,11774.4,11948.3,11639.0,650553
2024-10-07,11774.4,11617.05,11817.0,11525.0,341323
2024-10-08,11585.0,11889.1,11936.85,11562.2,359432
2024-10-09,11944.0,11818.1,11988.8,11802.0,193883
2024-10-10,11821.5,11832.0,12030.95,11803.1,251378
2024-10-11,11890.0,11876.95,11930.65,11705.6,200855
2024-10-14,11928.8,11899.3,11990.1,11861.6,177045
2024-10-15,11950.0,11521.5,11950.0,11467.0,476945
2024-10-16,11537.9,11616.95,11680.0,11381.15,504602
2024-10-17,11222.2,10119.45,11287.35,10071.0,3668914
2024-10-18,10049.55,10063.95,10149.1,9841.1,1543331
2024-10-21,10063.0,10500.5,10829.85,9881.4,2110278
2024-10-22,10500.5,10368.35,10614.95,10320.0,1191148
2024-10-23,10368.0,10586.75,10735.1,10342.45,1323887
2024-10-24,10504.0,10302.5,10593.45,10210.0,653421
2024-10-25,10300.0,10206.1,10368.2,9925.0,644769
2024-10-28,10206.1,10011.25,10292.75,9985.0,340768
2024-10-29,10073.95,9850.85,10073.95,9640.0,1100706
2024-10-30,9820.0,9940.65,10057.75,9770.0,604822
2024-10-31,9940.0,9836.3,10030.9,9805.0,361801
2024-11-01,9905.0,9875.95,9950.0,9838.8,53757
2024-11-04,9896.5,9525.55,9896.5,9365.0,1125992
2024-11-05,9530.0,9874.85,10007.3,9500.2,1019901
2024-11-06,9883.4,10020.5,10054.0,9848.8,514045
2024-11-07,10070.6,9856.65,10079.8,9789.95,473407
2024-11-08,9856.65,9910.4,9991.05,9777.25,273163
2024-11-11,9850.05,9919.35,10032.9,9800.0,359768
2024-11-12,9900.0,9678.7,9999.0,9662.0,316606
2024-11-13,9678.7,9452.15,9710.0,9416.1,494123
2024-11-14,9410.0,9482.95,9516.95,9400.0,275791
2024-11-18,9459.05,9516.5,9603.0,9435.85,292519
2024-11-19,9560.0,9545.7,9698.6,9500.45,365397
2024-11-21,9473.5,9505.0,9554.0,9414.35,282212
2024-11-22,9545.0,9481.65,9602.9,9444.1,619823
