date,open,close,high,low,volume
2024-02-23,524.7,518.35,524.8,517.0,6445580
2024-02-26,519.4,505.05,519.75,504.0,7605543
2024-02-27,505.5,509.65,512.2,504.7,6741206
2024-02-28,512.5,504.4,514.45,501.75,4406098
2024-02-29,506.5,503.85,508.0,499.0,16860796
2024-03-01,510.0,519.1,522.5,510.0,9882296
2024-03-02,523.0,522.85,524.0,518.0,623929
2024-03-04,524.0,524.95,529.85,520.05,5989974
2024-03-05,524.0,522.1,528.3,520.2,5729926
2024-03-06,522.05,526.95,527.9,513.95,4637732
2024-03-07,530.8,536.7,540.85,529.25,7909060
2024-03-11,540.0,533.7,543.25,532.1,5527908
2024-03-12,533.1,528.95,536.85,525.3,3703670
2024-03-13,529.35,507.0,530.0,501.2,5712435
2024-03-14,512.0,525.25,526.35,507.0,10349338
2024-03-15,522.0,532.55,534.05,517.5,8467660
2024-03-18,532.0,531.15,535.55,527.0,4282437
2024-03-19,532.0,533.65,539.75,529.25,7119131
2024-03-20,533.0,527.85,535.5,516.35,5005234
2024-03-21,538.4,539.7,545.75,534.25,8795679
2024-03-22,539.7,547.75,550.65,537.35,5518261
2024-03-26,545.65,558.65,561.0,545.0,7198061
2024-03-27,564.2,557.65,564.65,556.8,5320703
2024-03-28,561.0,560.25,566.65,555.3,8326754
2024-04-01,570.0,568.6,574.0,564.1,6192790
2024-04-02,571.0,571.2,572.3,561.55,4626877
2024-04-03,570.2,576.6,584.1,567.15,7514291
2024-04-04,590.0,577.75,590.0,568.95,7246259
2024-04-05,572.5,570.05,575.0,567.6,4884617
2024-04-08,572.0,576.8,579.7,570.5,3276169
2024-04-09,578.1,588.6,595.45,574.0,7829711
2024-04-10,596.2,603.05,604.9,591.05,11748104
2024-04-12,609.05,598.65,609.05,595.3,15994496
2024-04-15,615.0,612.7,625.4,605.7,27067692
2024-04-16,612.7,608.85,621.4,606.8,10722248
2024-04-18,616.4,612.8,625.0,609.8,9953539
2024-04-19,609.0,614.75,616.3,600.7,6443897
2024-04-22,620.65,618.55,622.45,612.7,6503652
2024-04-23,618.5,611.8,618.75,610.4,6154126
2024-04-24,611.8,636.1,637.65,608.7,11775700
2024-04-25,635.7,646.8,648.25,628.1,11897458
2024-04-26,650.95,649.3,661.6,643.0,7545608
2024-04-29,654.95,650.05,655.4,641.2,4157501
2024-04-30,653.6,644.4,653.7,642.3,4771959
2024-05-02,635.9,641.45,646.9,628.65,17929526
2024-05-03,655.05,647.1,655.05,638.4,10633995
2024-05-06,650.0,638.8,655.0,629.3,10094421
2024-05-07,646.9,620.2,646.9,611.75,10787196
2024-05-08,615.1,633.5,634.45,615.1,7683352
2024-05-09,634.0,619.4,637.75,615.0,6588118
2024-05-10,620.1,625.6,629.55,618.0,4364788
2024-05-13,625.1,633.5,636.15,614.3,3582386
2024-05-14,644.35,646.65,649.5,638.2,8339846
2024-05-15,653.0,653.7,659.0,648.7,6764257
2024-05-16,660.0,653.35,666.0,643.25,8781056
2024-05-17,653.0,655.45,658.8,650.4,5026205
2024-05-18,662.0,660.35,662.9,657.5,467849
2024-05-21,666.3,693.6,695.4,663.2,15976672
2024-05-22,698.55,684.55,698.7,677.4,8004434
2024-05-23,675.15,676.8,678.55,665.95,9749101
2024-05-24,679.25,673.25,690.45,671.05,15930052
2024-05-27,685.05,677.85,689.5,675.5,10475785
2024-05-28,682.0,681.3,698.0,678.35,12925385
2024-05-29,695.0,705.3,713.5,682.3,22684652
2024-05-30,704.85,695.15,713.05,693.35,10361716
2024-05-31,698.9,689.35,703.45,684.35,13620282
2024-06-03,715.0,695.95,715.25,692.8,7081956
2024-06-04,697.0,649.05,697.0,594.25,24250212
2024-06-05,627.0,695.25,700.65,607.0,25836374
2024-06-06,695.0,677.5,695.0,673.0,10420244
2024-06-07,677.5,680.35,687.0,672.45,7172942
2024-06-10,677.05,676.4,684.85,673.05,4054802
2024-06-11,680.0,672.95,681.25,672.05,5157918
2024-06-12,674.0,673.9,683.0,671.85,10783822
2024-06-13,678.0,680.7,684.65,676.05,9555904
2024-06-14,690.0,683.6,690.0,677.4,8326865
2024-06-18,683.6,678.75,688.0,677.0,4013739
2024-06-19,680.05,662.4,682.0,660.4,4770356
2024-06-20,665.0,676.5,684.35,661.75,6646966
2024-06-21,680.0,684.5,691.2,677.0,11973903
2024-06-24,679.6,685.25,687.7,675.1,8014595
2024-06-25,688.8,685.5,696.0,680.9,5778636
2024-06-26,683.55,674.7,683.55,671.35,6069407
2024-06-27,678.0,685.25,687.7,672.1,7135387
2024-06-28,690.25,693.55,697.5,686.0,6101211
2024-07-01,699.0,689.85,701.85,688.4,4870114
2024-07-02,689.9,694.75,703.3,688.4,5482768
2024-07-03,698.9,691.65,703.0,683.4,5875690
2024-07-04,697.7,691.85,705.75,690.55,5924057
2024-07-05,694.0,699.15,702.5,693.5,5174673
2024-07-08,703.65,697.2,705.9,691.65,2636146
2024-07-09,702.0,707.0,710.65,695.55,5507357
2024-07-10,708.0,693.3,712.1,685.3,5327276
2024-07-11,702.0,696.3,702.0,692.0,6856272
2024-07-12,697.5,692.05,702.45,686.1,3839953
2024-07-15,692.05,700.1,701.6,688.45,2848268
2024-07-16,700.3,690.8,703.15,689.0,4570179
2024-07-18,686.0,689.95,695.85,684.1,7841505
2024-07-19,683.9,663.0,685.7,658.65,6207375
2024-07-22,655.0,672.3,675.0,650.85,3291634
2024-07-23,672.3,653.5,673.2,638.7,9602846
2024-07-24,653.0,651.6,656.65,645.0,2610134
2024-07-25,641.95,646.55,649.0,633.3,6171776
2024-07-26,660.0,667.6,668.5,655.0,4730539
2024-07-29,676.75,666.85,676.75,665.0,6032470
2024-07-30,665.0,660.5,665.0,654.6,6714850
2024-07-31,667.0,669.6,674.0,664.25,8551592
2024-08-01,680.0,673.5,690.9,667.35,8831127
2024-08-02,659.8,648.05,665.6,646.55,6717210
2024-08-05,628.05,614.3,633.85,609.25,13451475
2024-08-06,625.0,610.3,629.0,608.0,7063441
2024-08-07,625.0,623.7,629.45,616.75,4839670
2024-08-08,625.0,614.05,631.0,613.0,5396272
2024-08-09,622.0,622.9,626.5,614.8,3629264
2024-08-12,619.0,629.35,634.4,616.5,3586449
2024-08-13,634.4,621.4,634.4,619.2,6793767
2024-08-14,626.85,621.45,633.95,611.6,8646288
2024-08-16,633.95,634.15,642.0,630.2,6566337
2024-08-19,636.5,658.85,660.3,636.5,9510274
2024-08-20,663.0,672.9,674.3,661.05,10295836
2024-08-21,668.9,685.6,696.6,667.8,7815238
2024-08-22,691.5,685.55,692.0,677.2,6188728
2024-08-23,690.05,685.1,694.7,677.8,7774920
2024-08-26,694.4,711.85,712.9,689.5,11517668
2024-08-27,711.9,703.5,712.95,702.75,6465241
2024-08-28,706.0,705.05,710.7,701.15,3599946
2024-08-29,697.65,700.5,702.35,691.4,5728640
2024-08-30,699.0,701.35,708.5,695.1,7404373
2024-09-02,706.7,683.9,706.7,683.2,6186645
2024-09-03,687.65,678.9,692.7,677.55,4457291
2024-09-04,666.65,666.8,673.8,661.25,5816848
2024-09-05,670.0,669.95,672.4,667.25,3749608
2024-09-06,668.25,667.1,677.0,665.45,6311131
2024-09-09,664.0,658.55,664.0,651.0,5144488
2024-09-10,664.9,659.5,666.8,653.7,3304741
2024-09-11,658.6,647.7,658.6,645.4,3825823
2024-09-12,658.0,676.2,677.9,651.5,8594764
2024-09-13,686.0,673.25,686.4,670.6,5977861
2024-09-16,680.1,685.15,687.55,676.55,4258546
2024-09-17,689.0,683.0,692.0,681.1,3395470
2024-09-18,685.0,685.25,687.95,673.35,3404940
2024-09-19,690.0,684.2,690.85,668.2,5134590
2024-09-20,692.1,694.4,698.8,688.75,9753966
2024-09-23,695.5,690.55,698.0,687.95,2808114
2024-09-24,697.6,717.85,719.7,693.0,15201960
2024-09-25,725.0,718.45,730.9,715.55,9525319
2024-09-26,718.45,734.65,736.15,710.7,10573166
2024-09-27,746.95,747.15,757.7,742.1,12936973
2024-09-30,750.0,756.2,764.45,749.45,8566640
2024-10-01,755.0,761.55,765.5,745.2,4402151
2024-10-03,750.0,747.1,772.65,744.7,5649089
2024-10-04,742.65,747.9,757.55,740.05,4624509
2024-10-07,753.0,731.3,753.0,722.5,5862059
2024-10-08,723.5,721.8,732.0,708.0,5418558
2024-10-09,710.0,727.55,735.75,710.0,3733320
2024-10-10,731.9,730.15,738.2,726.3,3890250
2024-10-11,736.0,747.35,749.95,733.05,5224383
2024-10-14,746.0,743.0,755.0,739.45,2540789
2024-10-15,746.0,726.95,750.0,720.65,3056619
2024-10-16,728.5,733.1,738.9,726.05,3207796
2024-10-17,741.1,734.8,747.3,732.35,6213860
2024-10-18,734.8,753.5,756.45,725.05,5474367
2024-10-21,760.0,739.6,765.45,737.0,2981749
2024-10-22,733.0,720.25,745.8,718.3,5672302
2024-10-23,716.0,717.1,731.15,713.3,6522834
2024-10-24,715.0,690.7,715.0,666.75,14909729
2024-10-25,694.5,678.75,694.9,668.45,4091651
2024-10-28,681.0,692.9,697.0,680.8,2587719
2024-10-29,692.9,693.6,696.2,676.45,4293867
2024-10-30,690.95,688.4,698.8,685.4,3284187
2024-10-31,686.85,686.05,689.55,679.25,4478581
2024-11-01,687.5,690.9,693.9,687.2,472898
2024-11-04,689.0,674.3,689.9,661.6,5245661
2024-11-05,675.6,697.55,701.45,674.8,4931994
2024-11-06,706.0,708.2,714.25,687.85,5500043
2024-11-07,682.0,648.1,687.7,646.3,26671445
2024-11-08,654.75,650.45,660.45,647.0,7886228
2024-11-11,647.45,655.35,657.6,638.7,4933389
2024-11-12,668.0,651.65,673.5,648.15,12009560
2024-11-13,648.0,626.6,649.9,622.55,7867492
2024-11-14,630.0,627.35,636.45,625.15,6937416
2024-11-18,641.9,651.05,663.1,639.9,13618683
2024-11-19,651.1,640.0,655.55,637.65,5015887
2024-11-21,641.0,648.05,653.9,634.3,7910597
2024-11-22,652.95,652.1,657.3,647.4,3586402
