date,open,close,high,low,volume
2024-01-29,3621.1,3669.05,3681.0,3590.05,936432
2024-01-30,3675.0,3704.75,3729.9,3673.9,612064
2024-01-31,3716.0,3839.6,3852.15,3701.1,759817
2024-02-01,3843.0,3933.2,3965.85,3843.0,1313981
2024-02-02,3900.0,3825.55,3900.0,3811.25,872011
2024-02-05,3850.0,3889.95,3918.4,3837.0,592181
2024-02-06,3900.0,3944.6,3950.75,3890.0,470713
2024-02-07,3975.0,3927.65,3990.0,3907.95,416774
2024-02-08,3953.0,3807.3,3957.3,3791.75,404899
2024-02-09,3820.0,3840.95,3847.95,3761.6,396729
2024-02-12,3869.9,3871.85,3903.05,3817.2,237343
2024-02-13,3894.65,3854.2,3936.15,3765.45,633019
2024-02-14,3833.0,3901.55,3932.35,3726.6,919714
2024-02-15,3905.0,3916.55,3928.5,3876.2,405632
2024-02-16,3925.05,3928.65,4003.0,3916.3,634008
2024-02-19,3934.95,3902.85,3954.7,3894.75,267834
2024-02-20,3894.0,3828.1,3898.9,3784.2,1324518
2024-02-21,3828.1,3836.35,3895.75,3821.0,575380
2024-02-22,3864.8,3951.4,3970.0,3841.85,1130600
2024-02-23,3970.4,3927.05,3972.0,3913.65,571998
2024-02-26,3927.05,3952.95,3991.45,3895.0,474465
2024-02-27,3950.0,4002.75,4012.55,3940.0,579400
2024-02-28,4002.75,3863.75,4018.95,3851.0,658953
2024-02-29,3862.95,3792.4,3890.0,3760.05,1021336
2024-03-01,3790.2,3843.55,3868.8,3776.05,665946
2024-03-02,3855.0,3860.35,3877.85,3837.05,17701
2024-03-04,3858.6,3751.45,3883.3,3744.0,641251
2024-03-05,3751.45,3791.9,3801.95,3742.55,591293
2024-03-06,3800.0,3793.2,3806.85,3734.05,315398
2024-03-07,3793.2,3785.25,3810.0,3759.05,734239
2024-03-11,3795.45,3783.9,3814.95,3770.0,373335
2024-03-12,3804.4,3810.75,3855.8,3771.0,528035
2024-03-13,3811.55,3735.55,3852.4,3715.0,428324
2024-03-14,3717.0,3772.65,3803.75,3686.25,720948
2024-03-15,3772.65,3745.65,3779.95,3707.05,487749
2024-03-18,3745.0,3699.7,3745.0,3681.7,533167
2024-03-19,3699.7,3716.85,3730.0,3672.0,559402
2024-03-20,3821.0,3873.6,3940.0,3821.0,3045475
2024-03-21,3881.35,3918.95,3949.0,3881.0,838929
2024-03-22,3945.0,3988.4,4013.95,3863.2,1033237
2024-03-26,4001.45,3911.1,4042.5,3907.1,772158
2024-03-27,3934.8,3913.8,3987.0,3905.8,510950
2024-03-28,3915.3,4019.3,4075.0,3891.75,1307106
2024-04-01,4060.8,3946.65,4070.0,3936.5,532524
2024-04-02,3990.0,3922.2,3990.0,3914.3,485047
2024-04-03,3923.0,3934.2,3943.1,3886.1,392460
2024-04-04,3957.0,4014.3,4030.0,3892.05,932478
2024-04-05,4013.0,4031.25,4046.55,3967.55,537212
2024-04-08,4024.95,4205.75,4303.45,4011.6,2165986
2024-04-09,4247.8,4248.65,4267.9,4137.5,970657
2024-04-10,4250.0,4315.1,4335.0,4222.05,1018246
2024-04-12,4310.0,4302.25,4382.8,4267.8,1133493
2024-04-15,4250.0,4219.35,4317.85,4193.75,860133
2024-04-16,4217.4,4355.7,4404.0,4206.3,1467677
2024-04-18,4356.0,4351.2,4444.0,4338.05,1316876
2024-04-19,4345.0,4344.15,4369.45,4261.3,719002
2024-04-22,4394.0,4466.95,4485.0,4370.4,781218
2024-04-23,4472.05,4520.15,4534.9,4445.0,740619
2024-04-24,4545.0,4530.7,4571.65,4514.8,919636
2024-04-25,4568.0,4615.2,4629.5,4486.0,1260511
2024-04-26,4591.0,4601.0,4632.85,4572.0,364193
2024-04-29,4589.0,4571.85,4603.55,4532.6,465907
2024-04-30,4578.0,4597.4,4689.95,4578.0,663752
2024-05-02,4598.0,4602.4,4634.1,4546.4,908139
2024-05-03,4623.0,4599.25,4655.6,4580.0,562484
2024-05-06,4613.0,4599.0,4668.8,4581.25,716536
2024-05-07,4605.0,4622.4,4655.0,4570.0,505027
2024-05-08,4585.0,4600.1,4634.0,4560.95,613158
2024-05-09,4580.0,4568.05,4708.0,4541.5,980283
2024-05-10,4590.0,4657.85,4689.05,4556.4,471148
2024-05-13,4679.0,4657.45,4733.8,4528.3,1738770
2024-05-14,4667.4,4730.55,4742.95,4651.1,870035
2024-05-15,4730.55,4649.35,4730.55,4598.1,1082300
2024-05-16,4650.0,4681.75,4697.95,4543.1,845652
2024-05-17,4660.0,4693.9,4700.0,4622.0,287570
2024-05-18,4717.9,4684.4,4717.9,4667.0,23597
2024-05-21,4650.0,4672.95,4728.85,4650.0,500742
2024-05-22,4673.0,4695.45,4707.65,4665.5,201187
2024-05-23,4696.65,4852.85,4867.85,4682.55,922926
2024-05-24,4822.5,4880.95,4908.0,4807.4,545727
2024-05-27,4861.05,4793.3,4907.0,4770.0,655641
2024-05-28,4793.3,4770.95,4825.5,4760.0,333511
2024-05-29,4746.0,4745.4,4808.85,4724.25,548865
2024-05-30,4709.75,4742.95,4770.0,4704.7,431385
2024-05-31,4742.2,4733.45,4790.0,4668.25,1137018
2024-06-03,4800.0,4670.85,4800.0,4640.0,1070710
2024-06-04,4679.9,4495.4,4706.85,4253.85,920927
2024-06-05,4539.1,4579.0,4647.45,4495.0,468061
2024-06-06,4579.0,4719.75,4727.0,4538.3,748915
2024-06-07,4700.0,4762.0,4769.0,4670.1,419417
2024-06-10,4769.6,4782.75,4800.0,4757.0,301649
2024-06-11,4810.0,4758.65,4811.95,4744.05,733966
2024-06-12,4765.0,4850.65,4873.45,4745.0,523152
2024-06-13,4886.95,4801.5,4889.6,4768.0,840780
2024-06-14,4817.5,4935.1,4945.0,4801.5,549131
2024-06-18,4940.0,4936.1,4976.0,4912.55,706641
2024-06-19,4940.0,4880.75,4963.7,4850.0,652617
2024-06-20,4885.35,4876.9,4924.9,4843.05,637364
2024-06-21,4876.9,4845.5,4925.3,4820.0,414677
2024-06-24,4838.0,4870.9,4888.7,4794.2,302473
2024-06-25,4870.9,4775.05,4896.0,4762.05,660144
2024-06-26,4775.05,4739.7,4807.4,4720.0,600784
2024-06-27,4722.0,4713.8,4766.45,4682.05,1087487
2024-06-28,4713.8,4672.95,4733.95,4655.3,939279
2024-07-01,4640.0,4635.55,4729.45,4626.0,1364796
2024-07-02,4635.9,4625.75,4699.1,4592.9,865321
2024-07-03,4643.65,4692.3,4703.75,4638.1,257361
2024-07-04,4692.3,4689.5,4725.0,4662.0,313153
2024-07-05,4700.05,4737.3,4748.8,4698.6,258687
2024-07-08,4758.95,4754.45,4775.0,4716.0,542470
2024-07-09,4757.6,4828.7,4838.0,4742.0,631367
2024-07-10,4842.0,4849.15,4955.0,4795.0,832007
2024-07-11,4878.95,4828.65,4885.0,4805.85,308708
2024-07-12,4828.55,4860.7,4879.2,4815.0,290823
2024-07-15,4851.05,4881.35,4917.0,4825.6,223485
2024-07-16,4881.4,4916.1,4935.65,4861.0,664540
2024-07-18,4818.0,4941.1,4965.0,4784.95,773064
2024-07-19,4905.0,4850.7,4925.0,4820.2,662969
2024-07-22,4767.0,4857.35,4869.9,4759.6,377893
2024-07-23,4857.05,4919.55,4975.0,4785.95,1128441
2024-07-24,4918.0,4915.35,4942.3,4879.0,400075
2024-07-25,4900.0,4900.65,4923.45,4872.35,413861
2024-07-26,4896.8,5012.5,5058.9,4863.75,625674
2024-07-29,5034.0,4962.25,5047.95,4931.15,338482
2024-07-30,4950.05,4951.85,4978.65,4904.15,683440
2024-07-31,4951.85,4962.7,4992.8,4939.95,567283
2024-08-01,4970.5,4968.8,5023.0,4903.5,654655
2024-08-02,4884.0,4726.7,4884.0,4691.55,2120560
2024-08-05,4612.15,4675.75,4693.35,4555.0,946316
2024-08-06,4687.0,4653.9,4752.0,4638.05,594238
2024-08-07,4664.95,4597.15,4690.0,4579.4,1093582
2024-08-08,4624.0,4576.9,4641.95,4548.0,979435
2024-08-09,4805.65,4830.6,4853.0,4716.95,1697560
2024-08-12,4799.0,4808.8,4852.05,4793.35,738630
2024-08-13,4810.2,4802.25,4834.9,4790.1,194849
2024-08-14,4810.95,4733.25,4820.0,4716.0,328795
2024-08-16,4735.1,4818.0,4825.0,4735.1,259101
2024-08-19,4848.0,4813.3,4848.0,4780.0,280722
2024-08-20,4848.9,4883.25,4898.0,4824.3,523506
2024-08-21,4890.0,4913.55,4925.0,4867.0,221438
2024-08-22,4932.2,4933.55,4949.0,4905.6,536373
2024-08-23,4920.0,4898.1,4967.85,4882.3,208413
2024-08-26,4902.0,4875.2,4915.95,4865.05,314431
2024-08-27,4866.05,4868.85,4887.25,4836.7,382109
2024-08-28,4870.0,4946.85,4975.75,4840.0,424484
2024-08-29,4946.85,4915.9,4994.4,4880.0,571335
2024-08-30,4901.05,4960.5,4979.5,4896.0,465200
2024-09-02,4949.75,4911.95,5011.0,4887.75,310778
2024-09-03,4923.95,4865.8,4940.0,4856.05,263404
2024-09-04,4830.0,4833.55,4877.45,4821.2,476838
2024-09-05,4850.0,4800.1,4863.1,4787.15,398344
2024-09-06,4794.7,4752.5,4830.0,4740.2,291111
2024-09-09,4752.5,4747.35,4780.0,4716.1,272444
2024-09-10,4749.0,4737.2,4767.5,4689.35,404100
2024-09-11,4730.0,4726.65,4779.5,4702.0,384214
2024-09-12,4744.9,4875.0,4895.0,4717.7,757317
2024-09-13,4857.9,4858.3,4881.4,4828.0,315869
2024-09-16,4884.95,4899.2,4938.75,4860.0,453831
2024-09-17,4898.5,4850.2,4898.5,4816.65,356442
2024-09-18,4864.0,4850.35,4878.7,4812.25,295359
2024-09-19,4875.0,4864.9,4923.8,4845.1,357206
2024-09-20,4866.8,4963.15,5062.2,4854.4,1332877
2024-09-23,4990.0,4879.55,4991.4,4854.65,899953
2024-09-24,4887.5,4876.9,4894.95,4855.0,481696
2024-09-25,4851.0,4895.25,4920.0,4851.0,665986
2024-09-26,4915.0,4994.25,4999.9,4890.0,790345
2024-09-27,4990.0,5062.6,5105.0,4953.35,1040624
2024-09-30,5062.0,5026.25,5085.0,4998.5,516973
2024-10-01,5026.3,4972.65,5045.95,4952.0,449002
2024-10-03,4930.0,4782.5,4950.0,4711.0,1337657
2024-10-04,4782.0,4706.8,4802.8,4690.85,466001
2024-10-07,4748.8,4667.95,4748.8,4650.0,447523
2024-10-08,4650.0,4693.45,4738.5,4586.2,661110
2024-10-09,4698.9,4708.9,4737.9,4660.0,930717
2024-10-10,4737.8,4697.9,4769.0,4690.0,305739
2024-10-11,4704.0,4728.05,4808.15,4660.0,844931
2024-10-14,4749.0,4779.8,4810.0,4730.65,346430
2024-10-15,4779.75,4722.1,4799.9,4695.9,370224
2024-10-16,4724.0,4678.25,4734.0,4641.0,380474
2024-10-17,4645.0,4623.85,4654.95,4521.0,514244
2024-10-18,4613.9,4765.65,4799.9,4612.05,778795
2024-10-21,4765.0,4810.45,4852.85,4743.0,745473
2024-10-22,4810.45,4759.05,4826.2,4749.65,528037
2024-10-23,4722.55,4677.75,4725.45,4653.15,655987
2024-10-24,4665.0,4668.5,4684.65,4630.15,288778
2024-10-25,4650.0,4591.6,4672.65,4508.75,446738
2024-10-28,4591.6,4720.65,4765.0,4533.65,989928
2024-10-29,4688.0,4898.15,4918.55,4685.45,1065819
2024-10-30,4850.1,4869.25,4947.75,4850.1,842334
2024-10-31,4869.0,4894.65,4915.0,4820.7,510074
2024-11-01,4984.85,4953.6,4990.0,4930.0,79729
2024-11-04,5002.45,4831.85,5015.0,4791.05,719165
2024-11-05,4831.85,4899.8,4910.0,4808.0,499976
2024-11-06,4910.95,4917.15,4960.4,4906.95,370356
2024-11-07,4917.15,4878.0,4920.95,4817.65,221554
2024-11-08,4875.0,4785.25,4877.95,4755.35,194765
2024-11-11,4762.0,4793.45,4832.6,4750.3,209237
2024-11-12,4788.0,4738.2,4807.25,4705.55,326018
2024-11-13,4700.0,4588.7,4719.95,4536.05,656931
2024-11-14,4725.45,4883.7,4973.0,4705.3,2874648
2024-11-18,4879.95,4875.65,4914.0,4863.0,494329
2024-11-19,4880.0,4965.45,5014.05,4880.0,452273
2024-11-21,4890.3,4882.1,4958.0,4867.4,593722
2024-11-22,4913.0,4986.2,5005.0,4882.0,339941
