date,open,close,high,low,volume
2023-11-29,4715.95,4803.65,4832.1,4701.4,363702
2023-11-30,4815.0,4852.65,4875.95,4797.5,961054
2023-12-01,4873.0,4970.75,4984.0,4860.05,485597
2023-12-04,4990.0,4937.75,4994.95,4915.0,310152
2023-12-05,4937.75,4948.4,4975.0,4933.0,280497
2023-12-06,4953.0,5003.15,5022.7,4952.3,295686
2023-12-07,5003.15,5016.0,5025.0,4963.15,268095
2023-12-08,5024.0,4942.2,5060.0,4931.0,282713
2023-12-11,4959.9,4944.15,4974.5,4900.05,147976
2023-12-12,4968.0,4903.05,4971.45,4875.0,184238
2023-12-13,4910.0,4919.3,4928.0,4860.0,153558
2023-12-14,4932.2,4946.65,4965.0,4897.0,174503
2023-12-15,4938.0,4913.9,4969.85,4880.5,216579
2023-12-18,4913.85,4879.5,4925.5,4837.05,223278
2023-12-19,4891.35,4911.25,4927.45,4858.7,200718
2023-12-20,4920.0,4954.95,5051.95,4916.0,457942
2023-12-21,4930.0,5059.6,5113.3,4877.55,796081
2023-12-22,5075.0,5161.1,5183.7,5050.05,582688
2023-12-26,5155.0,5235.95,5244.5,5146.0,574310
2023-12-27,5242.0,5216.8,5245.0,5160.0,241944
2023-12-28,5224.95,5282.0,5338.65,5186.75,655367
2023-12-29,5260.55,5338.45,5386.05,5238.65,535691
2024-01-01,5339.0,5319.8,5349.9,5290.0,130032
2024-01-02,5319.8,5288.85,5334.95,5224.1,193517
2024-01-03,5288.85,5253.8,5333.9,5240.0,123303
2024-01-04,5253.8,5361.3,5375.0,5221.0,413391
2024-01-05,5361.3,5272.35,5363.35,5256.0,299017
2024-01-08,5305.0,5177.35,5305.0,5171.05,236628
2024-01-09,5199.0,5122.4,5210.2,5111.0,194434
2024-01-10,5111.0,5086.65,5143.65,5051.5,191450
2024-01-11,5102.9,5136.7,5186.4,5076.55,277823
2024-01-12,5149.0,5151.1,5250.4,5100.05,462298
2024-01-15,5159.95,5177.35,5228.0,5119.0,400069
2024-01-16,5168.4,5130.6,5218.0,5107.25,203028
2024-01-17,5115.05,5061.7,5135.25,5055.0,270672
2024-01-18,5061.0,5015.15,5077.95,4974.2,514119
2024-01-19,5029.0,5138.65,5169.65,5012.3,329252
2024-01-20,5164.0,5166.4,5245.35,5145.35,221679
2024-01-23,5166.4,5048.1,5189.85,4925.9,491135
2024-01-24,5048.1,5142.25,5173.65,5030.0,611741
2024-01-25,5150.0,5141.9,5236.55,5106.1,342129
2024-01-29,5142.0,5136.9,5219.5,5111.2,275710
2024-01-30,5163.3,5091.75,5192.9,5081.0,146422
2024-01-31,5091.75,5198.4,5220.0,5031.75,549238
2024-02-01,5196.05,5148.6,5201.95,5127.1,344394
2024-02-02,5166.75,5148.85,5209.0,5131.45,176167
2024-02-05,5169.9,5124.5,5239.75,5078.5,231620
2024-02-06,5124.5,5007.05,5125.0,4992.55,336609
2024-02-07,5140.0,5078.25,5183.9,4925.0,1258830
2024-02-08,5101.0,4875.55,5122.4,4833.15,623680
2024-02-09,4875.55,4971.5,4978.05,4860.05,411953
2024-02-12,4971.5,4970.2,4997.95,4940.75,158487
2024-02-13,4970.2,4981.6,5053.4,4940.2,262011
2024-02-14,4967.55,5010.65,5025.0,4950.0,277479
2024-02-15,5010.95,4950.55,5043.35,4932.85,189625
2024-02-16,4954.0,4913.7,4970.55,4894.75,352139
2024-02-19,4919.95,4925.25,4948.55,4886.65,182521
2024-02-20,4910.15,4921.15,4934.0,4879.1,129279
2024-02-21,4934.75,4923.0,4988.3,4888.0,235932
2024-02-22,4924.95,4956.95,4968.0,4860.0,255308
2024-02-23,4956.95,4936.35,4970.4,4912.1,115910
2024-02-26,4949.95,4901.9,4957.0,4891.6,78084
2024-02-27,4879.0,4904.35,4939.55,4879.0,434014
2024-02-28,4894.35,4887.8,4916.1,4867.2,96877
2024-02-29,4885.05,4965.2,4980.9,4828.85,447941
2024-03-01,4965.2,4927.7,4986.7,4914.15,316277
2024-03-02,4927.75,4922.55,4998.95,4902.35,5987
2024-03-04,4906.0,4838.9,4942.45,4833.5,307520
2024-03-05,4839.05,4825.65,4867.45,4811.0,156956
2024-03-06,4839.0,4880.75,4887.8,4788.75,190965
2024-03-07,4870.0,4889.15,4902.0,4835.1,216747
2024-03-11,4894.05,4937.4,4957.65,4871.1,295000
2024-03-12,4935.7,4869.15,4940.0,4852.8,140625
2024-03-13,4892.6,4856.65,4975.0,4822.0,410729
2024-03-14,4853.25,4938.9,4952.95,4783.0,240217
2024-03-15,4917.45,4974.2,5008.7,4912.0,491571
2024-03-18,4980.0,4980.0,5014.0,4960.0,143928
2024-03-19,4999.0,4816.95,4999.95,4800.0,265081
2024-03-20,4822.1,4802.9,4832.85,4760.0,300159
2024-03-21,4812.5,4806.7,4824.0,4767.8,449591
2024-03-22,4800.0,4865.0,4892.95,4784.9,264787
2024-03-26,4748.4,4961.45,4975.0,4740.7,554559
2024-03-27,4960.0,4920.2,4980.0,4880.0,327107
2024-03-28,4942.3,4911.25,4971.2,4864.6,648795
2024-04-01,4929.95,4895.2,4960.7,4883.75,181877
2024-04-02,4910.0,4899.95,4914.9,4870.0,93480
2024-04-03,4870.0,4834.6,4896.95,4806.0,246246
2024-04-04,4839.95,4813.6,4855.0,4780.6,372526
2024-04-05,4813.6,4813.05,4847.6,4791.6,189143
2024-04-08,4825.05,4826.8,4841.0,4781.0,235219
2024-04-09,4850.0,4794.7,4850.0,4783.4,180114
2024-04-10,4818.5,4808.7,4818.55,4747.55,509880
2024-04-12,4818.0,4751.75,4820.85,4745.0,620568
2024-04-15,4745.0,4761.9,4777.1,4692.85,421873
2024-04-16,4748.0,4740.7,4772.5,4691.3,516581
2024-04-18,4745.0,4695.0,4758.7,4666.6,670722
2024-04-19,4682.05,4668.3,4698.0,4641.0,424834
2024-04-22,4673.9,4753.3,4763.9,4662.3,321925
2024-04-23,4756.0,4797.8,4812.0,4723.05,279440
2024-04-24,4797.0,4828.95,4840.0,4781.0,412282
2024-04-25,4816.15,4844.15,4859.0,4747.5,509266
2024-04-26,4844.05,4800.45,4861.0,4793.0,205462
2024-04-29,4815.0,4799.85,4825.6,4776.0,147362
2024-04-30,4799.0,4775.95,4825.0,4765.1,489132
2024-05-02,4789.95,4759.65,4812.0,4750.05,356664
2024-05-03,4781.1,4744.6,4781.1,4707.9,262493
2024-05-06,4818.95,5061.6,5205.45,4802.2,2837757
2024-05-07,5057.95,5173.85,5219.9,5048.8,1156073
2024-05-08,5151.0,5228.4,5248.45,5123.85,323414
2024-05-09,5228.05,5070.1,5248.0,5045.0,379667
2024-05-10,5070.1,5066.8,5118.2,4971.75,223289
2024-05-13,5074.95,5130.55,5170.0,5055.0,323879
2024-05-14,5130.55,5140.8,5161.5,5035.0,205585
2024-05-15,5149.55,5064.0,5164.75,5053.45,166198
2024-05-16,5064.15,5137.75,5150.0,5017.5,312988
2024-05-17,5139.9,5086.8,5139.9,5065.0,116594
2024-05-18,5090.15,5096.05,5114.75,5040.1,12240
2024-05-21,5046.0,5178.1,5191.0,5045.05,376474
2024-05-22,5219.8,5267.4,5302.5,5195.0,748236
2024-05-23,5261.15,5281.15,5293.75,5187.9,423256
2024-05-24,5260.1,5240.7,5285.15,5219.0,268208
2024-05-27,5265.0,5212.25,5265.0,5127.25,329998
2024-05-28,5209.0,5250.55,5285.4,5180.55,259151
2024-05-29,5202.0,5229.8,5268.0,5200.0,286144
2024-05-30,5202.1,5198.55,5242.1,5173.0,357619
2024-05-31,5208.0,5179.8,5221.0,5110.65,651525
2024-06-03,5300.0,5167.8,5300.0,5160.0,199328
2024-06-04,5205.55,5325.1,5414.4,5127.05,989039
2024-06-05,5325.1,5486.65,5725.0,5325.0,1188965
2024-06-06,5465.0,5440.45,5514.1,5311.45,629293
2024-06-07,5431.65,5463.55,5470.0,5395.0,226777
2024-06-10,5465.0,5488.4,5560.75,5406.1,306665
2024-06-11,5500.0,5517.75,5606.75,5500.0,476899
2024-06-12,5550.55,5439.3,5568.0,5431.0,279376
2024-06-13,5439.6,5379.45,5449.95,5341.7,434594
2024-06-14,5397.55,5393.65,5450.0,5375.6,149569
2024-06-18,5419.8,5395.85,5435.0,5375.3,155277
2024-06-19,5416.0,5360.65,5422.85,5350.0,135179
2024-06-20,5360.65,5378.45,5400.0,5319.0,296418
2024-06-21,5369.1,5330.3,5389.85,5317.5,244120
2024-06-24,5315.0,5297.75,5330.0,5250.0,463385
2024-06-25,5297.8,5352.05,5370.0,5289.2,160890
2024-06-26,5352.05,5421.7,5434.55,5319.05,221391
2024-06-27,5388.8,5430.3,5450.0,5382.15,357573
2024-06-28,5435.0,5475.55,5490.0,5416.25,215576
2024-07-01,5475.05,5476.5,5489.15,5431.05,223560
2024-07-02,5500.0,5401.65,5500.0,5384.3,163333
2024-07-03,5421.75,5449.1,5498.0,5389.8,211361
2024-07-04,5454.95,5426.25,5487.35,5397.55,138170
2024-07-05,5445.95,5546.8,5554.5,5433.95,172330
2024-07-08,5555.0,5568.55,5615.95,5534.05,171210
2024-07-09,5700.0,5668.85,5705.0,5583.05,389812
2024-07-10,5670.05,5755.55,5800.0,5670.05,526095
2024-07-11,5800.0,5761.3,5805.0,5720.0,372798
2024-07-12,5780.0,5787.05,5805.0,5713.2,222315
2024-07-15,5807.0,5809.7,5847.75,5788.0,135374
2024-07-16,5812.0,5862.35,5880.0,5770.1,162459
2024-07-18,5846.55,5871.5,5920.0,5820.0,523157
2024-07-19,5850.0,5877.95,5978.0,5846.65,451294
2024-07-22,5877.95,5887.85,5933.7,5842.0,347520
2024-07-23,5887.85,5944.75,6005.0,5840.6,336696
2024-07-24,5949.4,5829.5,5974.4,5815.0,233649
2024-07-25,5824.9,5829.6,5865.0,5801.7,303638
2024-07-26,5830.0,5872.8,5882.65,5813.1,146736
2024-07-29,5898.0,5897.6,5957.6,5840.05,129350
2024-07-30,5898.4,5842.2,5989.4,5831.3,191681
2024-07-31,5897.0,5784.45,5897.0,5770.15,271796
2024-08-01,5784.45,5730.15,5839.9,5700.0,304411
2024-08-02,5708.05,5720.35,5808.0,5630.3,406998
2024-08-05,5709.95,5697.9,5842.95,5650.05,1114298
2024-08-06,5724.55,5854.5,5921.0,5710.15,727869
2024-08-07,5890.2,5836.8,5924.8,5809.05,314935
2024-08-08,5844.75,5744.65,5861.95,5725.0,271628
2024-08-09,5770.4,5740.3,5785.55,5720.0,232215
2024-08-12,5745.0,5645.75,5774.5,5625.0,622193
2024-08-13,5678.95,5666.5,5714.95,5617.05,236505
2024-08-14,5676.0,5659.15,5695.2,5594.15,164575
2024-08-16,5670.5,5729.65,5742.45,5662.5,144969
2024-08-19,5745.0,5732.5,5763.25,5718.1,102452
2024-08-20,5740.45,5765.8,5773.8,5728.25,189035
2024-08-21,5773.8,5837.35,5849.9,5756.5,169215
2024-08-22,5858.0,5836.8,5858.0,5808.65,160154
2024-08-23,5837.0,5792.65,5850.0,5784.35,124435
2024-08-26,5800.0,5796.95,5860.0,5776.25,265107
2024-08-27,5828.8,5764.3,5845.4,5735.0,175740
2024-08-28,5746.55,5703.35,5775.4,5690.05,161445
2024-08-29,5710.0,5831.4,5845.0,5696.15,351330
2024-08-30,5842.95,5855.25,5908.9,5793.25,519387
2024-09-02,5882.05,5922.15,5933.95,5865.0,307023
2024-09-03,5933.0,5916.05,5944.0,5870.0,258133
2024-09-04,5849.95,5926.55,5935.35,5828.0,219283
2024-09-05,5911.75,5850.0,5920.0,5833.3,170014
2024-09-06,5846.7,5843.55,5884.8,5827.1,213556
2024-09-09,5859.95,5939.45,5961.2,5846.2,321187
2024-09-10,5980.05,5969.9,6010.0,5930.05,337831
2024-09-11,5953.05,6008.65,6047.05,5947.25,437060
2024-09-12,6018.65,6109.25,6128.7,6004.7,548745
2024-09-13,6138.0,6133.1,6148.8,6057.35,274846
2024-09-16,6000.0,6063.0,6130.0,5936.8,352336
2024-09-17,6073.45,6111.05,6204.65,6069.15,527917
2024-09-18,6135.0,6123.25,6166.55,6060.05,218424
2024-09-19,6128.9,6134.5,6225.0,6113.65,362388
2024-09-20,6165.35,6210.55,6258.65,6125.85,663556
2024-09-23,6235.25,6211.2,6250.0,6190.8,312563
2024-09-24,6200.75,6203.15,6245.9,6185.05,234706
2024-09-25,6203.0,6180.3,6203.0,6101.55,357145
2024-09-26,6200.0,6254.1,6270.4,6154.35,327297
2024-09-27,6237.7,6268.8,6332.95,6180.8,400543
2024-09-30,6252.65,6338.15,6362.9,6241.1,442617
2024-10-01,6306.9,6446.05,6463.6,6306.9,416639
2024-10-03,6444.2,6331.75,6469.9,6290.0,495791
2024-10-04,6278.25,6206.0,6339.95,6179.85,395753
2024-10-07,6222.65,6120.3,6235.0,6105.0,374593
2024-10-08,6137.7,6204.4,6234.8,6052.05,708471
2024-10-09,6158.65,6097.25,6185.0,6070.05,551094
2024-10-10,6127.0,6002.15,6159.85,5980.05,287475
2024-10-11,6030.55,5978.5,6039.5,5961.1,94953
2024-10-14,6005.1,5978.05,6024.3,5900.0,219597
2024-10-15,6016.35,6068.7,6082.95,5986.95,426219
2024-10-16,6065.0,6090.1,6114.0,6021.15,276677
2024-10-17,6090.1,5988.5,6095.9,5966.25,188121
2024-10-18,5984.95,5887.2,5998.0,5870.0,354901
2024-10-21,5887.2,5778.3,5895.5,5762.6,296733
2024-10-22,5787.4,5727.0,5804.0,5711.8,320607
2024-10-23,5698.6,5748.85,5797.6,5690.05,123095
2024-10-24,5750.85,5612.4,5780.5,5601.6,269803
2024-10-25,5612.4,5669.4,5706.45,5610.0,176680
2024-10-28,5677.0,5722.3,5779.0,5669.4,131887
2024-10-29,5730.8,5667.5,5759.9,5611.05,204751
2024-10-30,5666.6,5782.5,5799.0,5641.6,218180
2024-10-31,5779.0,5726.9,5781.0,5708.0,208893
2024-11-01,5768.55,5693.05,5768.55,5652.05,31706
2024-11-04,5685.0,5625.2,5698.95,5541.85,249780
2024-11-05,5634.15,5605.1,5669.0,5584.55,185870
2024-11-06,5636.3,5694.9,5719.0,5608.05,233799
2024-11-07,5710.0,5688.9,5713.7,5606.0,284538
2024-11-08,5682.2,5747.15,5792.85,5641.55,306281
2024-11-11,5801.65,5434.65,5902.15,5401.15,804824
2024-11-12,5420.0,5027.55,5426.9,5005.0,2441209
2024-11-13,5009.0,5046.5,5087.6,4938.45,928244
2024-11-14,5046.5,4915.6,5050.5,4901.0,479979
2024-11-18,4970.0,4911.35,4970.0,4791.65,439087
2024-11-19,4924.95,4892.7,4951.35,4878.6,436205
2024-11-21,4875.0,4803.35,4885.0,4746.9,1036549
2024-11-22,4789.05,4848.35,4871.0,4765.6,410476
