date,open,close,high,low,volume
2023-11-30,676.9,690.75,693.0,674.55,4637116
2023-12-01,694.05,682.15,695.0,680.05,2106753
2023-12-04,689.8,674.95,689.8,672.25,4817286
2023-12-05,679.0,672.75,681.3,667.7,4028068
2023-12-06,677.0,677.35,681.8,675.05,1627777
2023-12-07,680.9,678.3,685.7,675.55,3853936
2023-12-08,680.45,671.25,684.0,667.0,2713075
2023-12-11,671.05,672.5,674.5,667.25,1897948
2023-12-12,676.9,707.35,710.6,675.35,10749420
2023-12-13,706.5,698.2,707.0,689.2,4757264
2023-12-14,702.0,684.55,704.0,679.1,6251731
2023-12-15,688.0,673.1,688.0,663.25,8720610
2023-12-18,673.8,672.25,674.8,666.8,2050286
2023-12-19,673.0,666.05,674.05,664.3,3794818
2023-12-20,671.9,644.1,674.0,640.3,3772684
2023-12-21,641.0,644.2,648.7,637.15,2755102
2023-12-22,646.0,639.85,649.0,637.1,2854029
2023-12-26,641.0,638.0,645.9,634.0,2202221
2023-12-27,643.0,643.8,646.0,638.4,2353373
2023-12-28,647.0,648.1,650.95,644.25,3566880
2023-12-29,648.1,646.7,649.85,643.0,1653662
2024-01-01,647.0,648.7,652.35,644.35,1343888
2024-01-02,649.5,645.5,654.3,642.6,3005450
2024-01-03,644.0,637.2,648.45,636.1,1893956
2024-01-04,638.0,647.95,649.0,638.0,4412550
2024-01-05,648.5,646.75,654.55,642.45,1394951
2024-01-08,647.0,645.85,654.15,641.7,2064691
2024-01-09,647.0,640.9,650.8,638.6,3648496
2024-01-10,642.0,644.95,650.35,641.45,3288472
2024-01-11,646.0,644.0,653.1,639.9,2800658
2024-01-12,646.85,637.6,648.6,621.3,7076942
2024-01-15,637.0,614.45,637.0,611.85,12433539
2024-01-16,615.75,611.25,616.85,609.05,8761562
2024-01-17,611.0,606.6,618.5,605.1,10183042
2024-01-18,608.0,607.8,612.3,600.6,3658639
2024-01-19,614.5,615.9,618.4,609.8,2563065
2024-01-20,618.0,608.0,619.5,607.35,1194291
2024-01-23,600.25,586.15,613.75,582.8,5994679
2024-01-24,590.0,581.65,591.0,576.7,6144401
2024-01-25,584.15,579.0,586.55,577.3,3725167
2024-01-29,575.05,578.55,584.0,575.05,4399011
2024-01-30,583.0,575.0,583.6,571.55,5895638
2024-01-31,573.5,576.6,578.0,571.3,4068280
2024-02-01,577.2,587.1,591.4,567.2,8911872
2024-02-02,589.95,578.8,589.95,576.5,3006965
2024-02-05,578.8,563.35,581.95,561.55,3750294
2024-02-06,564.0,592.75,595.05,562.25,15915028
2024-02-07,597.0,605.15,614.0,596.0,7560296
2024-02-08,605.15,591.7,616.05,590.1,7782663
2024-02-09,591.7,584.0,594.15,582.25,2453771
2024-02-12,584.0,577.2,586.5,572.4,2799522
2024-02-13,577.25,589.55,594.0,574.7,5011128
2024-02-14,582.4,585.35,586.95,578.4,1572158
2024-02-15,586.85,585.1,589.35,582.0,1737411
2024-02-16,588.5,592.45,594.0,583.7,2973324
2024-02-19,594.3,585.2,594.3,584.4,2785107
2024-02-20,580.2,587.95,589.5,576.25,3523966
2024-02-21,587.95,577.45,591.25,574.5,3321288
2024-02-22,578.0,574.65,579.4,567.05,4195869
2024-02-23,577.2,580.7,583.35,575.75,2561028
2024-02-26,568.75,576.35,580.95,567.25,4199991
2024-02-27,576.05,581.6,592.0,572.85,6321068
2024-02-28,582.0,580.6,590.9,578.15,3434747
2024-02-29,581.0,582.0,585.9,575.55,2750947
2024-03-01,584.9,589.95,596.8,583.0,3460443
2024-03-02,594.45,592.3,597.0,591.05,171935
2024-03-04,595.0,610.3,620.5,587.6,7272987
2024-03-05,611.8,607.7,615.6,603.75,4342310
2024-03-06,611.25,613.95,618.1,604.7,4896598
2024-03-07,611.55,621.95,624.15,611.55,3682063
2024-03-11,625.0,620.85,629.0,618.9,3777242
2024-03-12,618.25,621.55,629.8,615.05,4975736
2024-03-13,623.25,610.05,626.7,604.05,2840155
2024-03-14,603.0,622.25,624.5,598.2,3750622
2024-03-15,620.0,632.35,634.8,611.3,4896049
2024-03-18,634.95,634.1,636.55,628.25,2911589
2024-03-19,634.0,632.5,636.5,623.35,3861068
2024-03-20,630.0,626.4,632.5,619.4,1712459
2024-03-21,629.0,622.25,639.0,620.0,7197320
2024-03-22,623.9,623.85,628.65,616.0,3636733
2024-03-26,638.85,626.9,642.8,625.5,13822598
2024-03-27,627.5,626.35,638.4,624.05,13848953
2024-03-28,626.35,633.35,638.75,626.35,6878964
2024-04-01,638.0,634.75,638.0,628.0,3874744
2024-04-02,631.1,631.9,641.65,631.1,5179918
2024-04-03,629.85,624.1,630.0,620.4,3822465
2024-04-04,625.0,622.4,626.5,618.1,3858229
2024-04-05,621.0,629.4,630.45,616.3,3860995
2024-04-08,630.0,634.6,635.9,626.55,3403360
2024-04-09,639.0,633.95,639.15,632.65,2873703
2024-04-10,636.0,621.5,637.1,620.0,6753666
2024-04-12,621.0,618.5,624.0,616.25,5081775
2024-04-15,610.05,612.95,616.5,604.1,2594888
2024-04-16,609.05,604.6,611.1,600.6,4970256
2024-04-18,618.0,605.65,624.0,604.15,11984298
2024-04-19,600.0,601.55,604.4,581.1,10243493
2024-04-22,601.85,605.95,608.85,598.1,3076888
2024-04-23,606.05,601.15,609.15,598.0,4527775
2024-04-24,600.05,594.2,601.1,593.0,4095087
2024-04-25,595.45,594.7,596.4,585.6,6150372
2024-04-26,597.0,587.85,603.4,587.0,3094364
2024-04-29,590.0,575.1,591.95,571.0,8879207
2024-04-30,576.55,583.65,588.5,576.05,9926485
2024-05-02,584.3,576.35,586.55,573.4,8292342
2024-05-03,581.8,565.9,581.8,565.25,8574215
2024-05-06,569.9,555.05,569.9,550.2,8759027
2024-05-07,559.5,552.35,561.95,549.6,7783593
2024-05-08,552.1,550.45,553.95,548.0,6715043
2024-05-09,551.05,539.55,551.9,538.0,13570152
2024-05-10,542.8,548.55,553.8,539.55,7524779
2024-05-13,553.8,559.65,568.45,547.15,7867089
2024-05-14,566.0,561.55,568.0,560.0,5348599
2024-05-15,561.55,555.95,562.0,555.0,2415161
2024-05-16,557.0,567.05,568.2,550.7,4543902
2024-05-17,567.05,570.2,572.0,561.45,3992575
2024-05-18,570.05,569.4,571.95,566.75,145527
2024-05-21,569.4,565.6,570.0,563.05,5583840
2024-05-22,565.6,560.4,566.8,559.65,3820060
2024-05-23,564.0,565.65,569.2,558.05,7106820
2024-05-24,565.0,565.1,571.8,563.45,3433290
2024-05-27,565.2,564.25,569.3,562.1,2624929
2024-05-28,567.0,578.45,579.95,563.65,5797999
2024-05-29,578.45,561.85,578.45,560.9,6259646
2024-05-30,552.75,550.75,563.85,548.25,6312875
2024-05-31,551.9,549.85,556.3,546.55,9707990
2024-06-03,568.95,550.1,569.25,547.05,9263670
2024-06-04,555.0,534.45,555.0,511.4,9783762
2024-06-05,540.0,551.95,554.3,536.1,3234914
2024-06-06,555.0,555.25,558.75,550.4,3970217
2024-06-07,555.05,562.95,563.6,553.5,3382962
2024-06-10,563.25,569.2,574.55,561.3,3863289
2024-06-11,571.5,571.7,576.9,566.2,6417670
2024-06-12,571.7,572.7,577.75,569.6,4304369
2024-06-13,565.0,593.5,598.4,565.0,24352341
2024-06-14,599.15,598.35,601.8,594.05,7308942
2024-06-18,596.85,601.2,605.0,591.8,5120280
2024-06-19,602.1,596.2,605.15,592.35,4453729
2024-06-20,596.2,590.1,597.5,582.7,6133067
2024-06-21,588.0,580.95,592.6,580.0,7263396
2024-06-24,580.0,579.5,582.45,575.65,3226301
2024-06-25,579.0,590.95,592.25,576.95,6593288
2024-06-26,591.65,589.05,599.0,587.2,3672989
2024-06-27,589.05,593.25,595.0,586.6,4772196
2024-06-28,594.0,595.05,599.8,590.0,3646272
2024-07-01,590.15,600.75,603.05,589.6,3342913
2024-07-02,603.7,589.8,603.75,586.5,6477279
2024-07-03,592.4,596.15,598.85,590.5,2134587
2024-07-04,596.0,603.95,607.3,594.3,5028421
2024-07-05,606.2,607.35,608.8,600.65,3493050
2024-07-08,609.0,620.9,622.05,608.6,6800857
2024-07-09,622.0,623.65,629.35,620.9,5000797
2024-07-10,624.0,632.75,640.75,615.6,6186968
2024-07-11,635.95,634.25,636.6,629.3,3573349
2024-07-12,634.0,635.55,636.4,627.1,2643647
2024-07-15,635.55,638.05,648.0,630.5,6951688
2024-07-16,642.0,646.75,655.0,633.35,9167071
2024-07-18,646.75,648.9,651.4,641.1,3975243
2024-07-19,644.65,635.9,646.0,634.15,2496778
2024-07-22,631.9,637.4,641.0,628.95,3854108
2024-07-23,642.0,643.95,649.7,623.25,9082995
2024-07-24,639.6,672.8,675.0,639.3,12377638
2024-07-25,666.0,683.15,685.6,665.55,9386864
2024-07-26,683.15,703.35,709.8,682.05,8933046
2024-07-29,703.55,696.85,710.0,693.75,4676765
2024-07-30,696.1,697.2,708.35,683.9,6134510
2024-07-31,697.2,715.5,719.0,693.1,6683204
2024-08-01,715.0,713.6,722.5,710.05,4074648
2024-08-02,707.5,707.4,712.75,699.05,2710858
2024-08-05,693.0,710.9,713.9,690.05,9327217
2024-08-06,711.65,679.6,719.0,677.3,6106310
2024-08-07,682.1,696.25,697.7,682.1,5154327
2024-08-08,691.1,710.35,713.2,689.7,5953315
2024-08-09,714.2,702.4,715.0,701.45,2848313
2024-08-12,698.6,702.45,713.65,692.2,3723417
2024-08-13,698.1,685.0,707.3,677.5,5741391
2024-08-14,686.0,686.35,690.6,676.4,2962358
2024-08-16,664.65,689.4,690.6,664.65,4584181
2024-08-19,689.4,685.7,689.4,678.5,2352893
2024-08-20,687.0,710.6,713.0,684.05,6828474
2024-08-21,714.35,724.55,727.6,708.65,6186935
2024-08-22,726.0,726.0,729.9,720.05,3889249
2024-08-23,725.0,729.0,730.5,723.45,3898989
2024-08-26,734.0,725.65,734.0,719.25,2131814
2024-08-27,724.0,739.55,742.45,719.3,5627130
2024-08-28,739.95,742.1,746.55,734.05,2995930
2024-08-29,740.0,736.9,748.5,731.85,3962913
2024-08-30,736.9,738.7,742.7,733.5,6227807
2024-09-02,743.15,745.3,754.0,739.85,3073926
2024-09-03,754.0,758.75,761.2,741.65,6268050
2024-09-04,751.7,758.8,759.45,748.4,3031650
2024-09-05,758.0,751.85,758.65,750.4,1759438
2024-09-06,750.0,738.4,754.1,736.05,2765612
2024-09-09,735.1,735.8,749.0,731.25,2635184
2024-09-10,730.0,702.9,732.15,701.2,7366304
2024-09-11,701.0,700.15,704.3,696.0,4604184
2024-09-12,703.15,714.55,715.95,698.3,3487862
2024-09-13,712.0,705.4,713.75,703.15,1886832
2024-09-16,708.85,701.35,709.2,698.0,2754818
2024-09-17,701.35,698.9,702.9,691.55,2985585
2024-09-18,698.9,698.8,705.2,693.4,1527865
2024-09-19,700.35,701.5,708.1,697.75,2202499
2024-09-20,702.0,711.1,721.0,702.0,7891171
2024-09-23,718.85,727.5,730.0,714.05,2943802
2024-09-24,727.5,720.7,728.95,715.15,3212859
2024-09-25,722.0,716.55,723.1,710.1,1096265
2024-09-26,716.55,729.55,732.0,714.3,2797065
2024-09-27,729.45,730.2,740.65,726.35,4567661
2024-09-30,735.0,718.0,736.35,716.0,2488795
2024-10-01,716.0,710.2,723.35,706.6,1987048
2024-10-03,696.55,702.25,711.95,696.5,2542774
2024-10-04,702.25,708.8,713.5,701.55,2616851
2024-10-07,711.65,705.85,719.3,702.9,3474485
2024-10-08,700.5,710.1,712.55,699.8,3767320
2024-10-09,709.85,717.3,725.45,703.75,1743202
2024-10-10,721.0,723.65,726.2,713.3,2249443
2024-10-11,721.5,723.85,725.5,717.0,1984588
2024-10-14,728.0,740.6,741.6,726.3,3985624
2024-10-15,742.8,714.25,746.45,711.3,6665822
2024-10-16,723.45,726.8,732.45,714.85,5375005
2024-10-17,730.0,726.1,731.5,715.95,4310887
2024-10-18,726.0,742.45,744.0,720.1,3703858
2024-10-21,748.85,745.85,755.45,742.45,4508689
2024-10-22,745.8,728.2,749.75,724.35,3346783
2024-10-23,725.0,723.75,732.0,718.2,1668266
2024-10-24,725.0,714.85,735.0,711.05,1806714
2024-10-25,718.0,709.45,719.7,700.0,2852838
2024-10-28,710.25,718.25,721.8,705.7,1448334
2024-10-29,718.0,742.4,745.1,708.15,4585180
2024-10-30,744.25,727.05,745.0,724.55,1645358
2024-10-31,723.1,720.15,726.75,713.15,2028752
2024-11-01,721.95,723.7,726.0,720.15,198743
2024-11-04,720.2,710.85,727.6,706.1,2047984
2024-11-05,710.8,717.25,726.6,685.4,5036300
2024-11-06,717.0,708.7,718.0,704.35,2878220
2024-11-07,708.7,711.7,713.7,703.3,1935062
2024-11-08,709.5,708.5,719.85,707.0,1272302
2024-11-11,704.1,705.35,711.6,695.8,1888427
2024-11-12,707.55,700.0,719.85,696.1,2502158
2024-11-13,695.0,685.05,698.85,683.15,2080391
2024-11-14,681.5,694.0,696.7,681.5,1715862
2024-11-18,687.0,690.5,693.95,682.5,1666040
2024-11-19,688.05,680.4,693.0,668.3,6438490
2024-11-21,680.4,674.4,680.95,668.85,2194259
2024-11-22,680.0,688.2,691.3,674.15,1788502
